batteryId,occupant,isMisplaced,createdAt,updatedAt,deletedAt
B636254,P1489,TRUE,2026-01-30 04:26:04,2026-01-30 04:26:04,null
B636256,D78210,TRUE,2026-01-30 04:26:05,2026-01-30 04:26:05,null
B636297,D116088,TRUE,2026-01-30 04:26:06,2026-01-30 04:26:06,null
B636336,D115917,TRUE,2026-01-30 04:26:07,2026-01-30 04:26:07,null
B636355,D113957,TRUE,2026-01-30 04:26:08,2026-01-30 04:26:08,null
B636392,D108415,TRUE,2026-01-30 04:26:10,2026-01-30 04:26:10,null
B636399,D125632,TRUE,2026-01-30 04:26:10,2026-01-30 04:26:10,null
B636397,D115813,FALSE,2026-01-30 04:26:10,2026-01-30 04:26:10,null
B636417,D188981,TRUE,2026-01-30 04:26:11,2026-01-30 04:26:11,null
B636596,D87338,FALSE,2026-01-30 04:26:14,2026-01-30 04:26:14,null
B636532,D117469,TRUE,2026-01-30 04:26:15,2026-01-30 04:26:15,null
B636610,D34984,TRUE,2026-01-30 04:26:15,2026-01-30 04:26:15,null
B636613,D135902,TRUE,2026-01-30 04:26:16,2026-01-30 04:26:16,null
B647425,WH0052,FALSE,2026-01-30 04:26:32,2026-01-30 04:26:32,null
B835094,WH0052,FALSE,2026-01-30 04:26:53,2026-01-30 04:26:53,null
B578607,P4127,FALSE,2026-01-30 04:26:54,2026-01-30 04:26:54,null
B645242,P4127,FALSE,2026-01-30 04:26:54,2026-01-30 04:26:54,null
B655156,D208592,FALSE,2026-01-30 04:26:54,2026-01-30 04:26:54,null
B653955,D208592,FALSE,2026-01-30 04:26:54,2026-01-30 04:26:54,null
B337162,P3538,FALSE,2026-01-30 04:26:59,2026-01-30 04:26:59,null
B418194,P3538,FALSE,2026-01-30 04:26:59,2026-01-30 04:26:59,null
B579180,D101371,FALSE,2026-01-30 04:26:59,2026-01-30 04:26:59,null
B535437,D101371,FALSE,2026-01-30 04:26:59,2026-01-30 04:26:59,null
B648581,P0836,FALSE,2026-01-30 04:27:01,2026-01-30 04:27:01,null
B692974,P0836,FALSE,2026-01-30 04:27:01,2026-01-30 04:27:01,null
B653359,D34987,FALSE,2026-01-30 04:27:01,2026-01-30 04:27:01,null
B687252,D34987,FALSE,2026-01-30 04:27:01,2026-01-30 04:27:01,null
B637818,D135913,TRUE,2026-01-30 04:27:05,2026-01-30 04:27:05,null
B637832,D129831,FALSE,2026-01-30 04:27:05,2026-01-30 04:27:05,null
B637831,P0924,TRUE,2026-01-30 04:27:05,2026-01-30 04:27:05,null
B637848,D14275,FALSE,2026-01-30 04:27:05,2026-01-30 04:27:05,null
B637917,D185279,TRUE,2026-01-30 04:27:06,2026-01-30 04:27:06,null
B637939,D113797,TRUE,2026-01-30 04:27:06,2026-01-30 04:27:06,null
B637908,D113797,TRUE,2026-01-30 04:27:06,2026-01-30 04:27:06,null
B637911,D221070,FALSE,2026-01-30 04:27:06,2026-01-30 04:27:06,null
B637918,D102569,TRUE,2026-01-30 04:27:06,2026-01-30 04:27:07,null
B637897,D117401,TRUE,2026-01-30 04:27:07,2026-01-30 04:27:07,null
B637948,D135927,FALSE,2026-01-30 04:27:07,2026-01-30 04:27:07,null
B638024,D111449,TRUE,2026-01-30 04:27:07,2026-01-30 04:27:07,null
B637984,D196690,TRUE,2026-01-30 04:27:07,2026-01-30 04:27:07,null
B638031,D157866,TRUE,2026-01-30 04:27:08,2026-01-30 04:27:08,null
B637987,D57391,TRUE,2026-01-30 04:27:08,2026-01-30 04:27:08,null
B637995,D29154,TRUE,2026-01-30 04:27:08,2026-01-30 04:27:08,null
B638063,D118497,FALSE,2026-01-30 04:27:08,2026-01-30 04:27:08,null
B638060,D156866,TRUE,2026-01-30 04:27:09,2026-01-30 04:27:09,null
B638150,D113460,TRUE,2026-01-30 04:27:09,2026-01-30 04:27:09,null
B638194,D52290,TRUE,2026-01-30 04:27:11,2026-01-30 04:27:11,null
B638286,D72425,TRUE,2026-01-30 04:27:12,2026-01-30 04:27:12,null
B638314,D106392,TRUE,2026-01-30 04:27:12,2026-01-30 04:27:12,null
B638261,D165684,FALSE,2026-01-30 04:27:12,2026-01-30 04:27:12,null
B638281,D24745,TRUE,2026-01-30 04:27:13,2026-01-30 04:27:13,null
B638251,D106510,TRUE,2026-01-30 04:27:13,2026-01-30 04:27:13,null
B638306,D188969,FALSE,2026-01-30 04:27:13,2026-01-30 04:27:13,null
B638380,D47256,FALSE,2026-01-30 04:27:14,2026-01-30 04:27:14,null
B638346,D71058,FALSE,2026-01-30 04:27:14,2026-01-30 04:27:14,null
B638405,D78210,TRUE,2026-01-30 04:27:15,2026-01-30 04:27:15,null
B638407,P1381,TRUE,2026-01-30 04:27:15,2026-01-30 04:27:15,null
B638408,D17316,TRUE,2026-01-30 04:27:15,2026-01-30 04:27:15,null
B638410,D185373,TRUE,2026-01-30 04:27:15,2026-01-30 04:27:15,null
B658052,P2386,FALSE,2026-01-30 04:27:22,2026-01-30 04:27:22,null
B547676,P2386,FALSE,2026-01-30 04:27:22,2026-01-30 04:27:22,null
B733584,D70377,FALSE,2026-01-30 04:27:22,2026-01-30 04:27:22,null
B722489,D70377,FALSE,2026-01-30 04:27:22,2026-01-30 04:27:22,null
B638540,P2871,TRUE,2026-01-30 04:27:22,2026-01-30 04:27:22,null
B638598,D208082,TRUE,2026-01-30 04:27:23,2026-01-30 04:27:24,null
B638603,D106165,FALSE,2026-01-30 04:27:24,2026-01-30 04:27:24,null
B639844,D157984,FALSE,2026-01-30 04:27:32,2026-01-30 04:27:32,null
B640003,P1345,TRUE,2026-01-30 04:27:35,2026-01-30 04:27:35,null
B18089,P1419,FALSE,2026-01-30 04:27:38,2026-01-30 04:27:38,2022-12-30 10:52:33
B640260,P4515,TRUE,2026-01-30 04:27:39,2026-01-30 04:27:39,null
B640275,D160635,FALSE,2026-01-30 04:27:40,2026-01-30 04:27:40,null
B638477,P1381,FALSE,2026-01-30 04:27:40,2026-01-30 04:27:40,null
B860945,D231371,FALSE,2026-01-30 04:27:40,2026-01-30 04:27:40,null
B640356,D77056,TRUE,2026-01-30 04:27:41,2026-01-30 04:27:41,null
B351728,WH0052,FALSE,2026-01-30 04:27:52,2026-01-30 04:27:52,null
B406591,P1543,FALSE,2026-01-30 04:27:52,2026-01-30 04:27:52,null
B495565,D221188,FALSE,2026-01-30 04:27:52,2026-01-30 04:27:52,null
B453135,P3060,FALSE,2026-01-30 04:27:59,2026-01-30 04:27:59,null
B495492,D76123,FALSE,2026-01-30 04:27:59,2026-01-30 04:27:59,null
B256642,P3060,FALSE,2026-01-30 04:27:59,2026-01-30 04:27:59,null
B385265,D76123,FALSE,2026-01-30 04:27:59,2026-01-30 04:27:59,null
B436935,P2958,FALSE,2026-01-30 04:28:04,2026-01-30 04:28:04,null
B728407,P2958,FALSE,2026-01-30 04:28:04,2026-01-30 04:28:04,null
B748490,D129331,TRUE,2026-01-30 04:28:04,2026-01-30 04:28:04,null
B582042,D129331,TRUE,2026-01-30 04:28:04,2026-01-30 04:28:04,null
B620861,D129331,FALSE,2026-01-30 04:28:04,2026-01-30 04:28:04,null
B849840,D129331,FALSE,2026-01-30 04:28:04,2026-01-30 04:28:04,null
B641929,D61112,TRUE,2026-01-30 04:28:07,2026-01-30 04:28:07,null
B642127,D24518,TRUE,2026-01-30 04:28:11,2026-01-30 04:28:11,null
B642089,D29580,TRUE,2026-01-30 04:28:11,2026-01-30 04:28:11,null
B642090,D131262,TRUE,2026-01-30 04:28:11,2026-01-30 04:28:11,null
B642181,D157863,TRUE,2026-01-30 04:28:12,2026-01-30 04:28:12,null
B492461,P4018,FALSE,2026-01-30 04:28:14,2026-01-30 04:28:14,null
B922923,P4018,FALSE,2026-01-30 04:28:14,2026-01-30 04:28:14,null
B531756,D72171,FALSE,2026-01-30 04:28:14,2026-01-30 04:28:14,null
B436429,D72171,FALSE,2026-01-30 04:28:14,2026-01-30 04:28:14,null
B642373,D81697,TRUE,2026-01-30 04:28:20,2026-01-30 04:28:20,null
B642371,D128015,TRUE,2026-01-30 04:28:21,2026-01-30 04:28:21,null
B642374,D97602,FALSE,2026-01-30 04:28:21,2026-01-30 04:28:21,null
B642446,D196702,TRUE,2026-01-30 04:28:22,2026-01-30 04:28:22,null
B642445,D101045,TRUE,2026-01-30 04:28:23,2026-01-30 04:28:23,null
B642490,D17098,TRUE,2026-01-30 04:28:23,2026-01-30 04:28:23,null
B642460,D196705,FALSE,2026-01-30 04:28:23,2026-01-30 04:28:23,null
B642450,D157863,TRUE,2026-01-30 04:28:24,2026-01-30 04:28:24,null
B642499,D102797,TRUE,2026-01-30 04:28:24,2026-01-30 04:28:24,null
B642666,D137448,FALSE,2026-01-30 04:28:27,2026-01-30 04:28:27,null
B642679,P2851,TRUE,2026-01-30 04:28:27,2026-01-30 04:28:27,null
B642694,D209215,FALSE,2026-01-30 04:28:27,2026-01-30 04:28:27,null
B642683,D102646,TRUE,2026-01-30 04:28:27,2026-01-30 04:28:27,null
B642676,D39791,TRUE,2026-01-30 04:28:27,2026-01-30 04:28:27,null
B642661,D61191,TRUE,2026-01-30 04:28:27,2026-01-30 04:28:27,null
B642700,D8008,TRUE,2026-01-30 04:28:28,2026-01-30 04:28:28,null
B642704,D101661,TRUE,2026-01-30 04:28:28,2026-01-30 04:28:28,null
B642732,P0424,TRUE,2026-01-30 04:28:29,2026-01-30 04:28:29,null
B642870,D137451,FALSE,2026-01-30 04:28:30,2026-01-30 04:28:30,null
B642886,D24518,TRUE,2026-01-30 04:28:30,2026-01-30 04:28:30,null
B642871,D101741,FALSE,2026-01-30 04:28:30,2026-01-30 04:28:30,null
B642874,D209215,FALSE,2026-01-30 04:28:30,2026-01-30 04:28:30,null
B642912,D8030,TRUE,2026-01-30 04:28:31,2026-01-30 04:28:31,null
B642928,D180500,TRUE,2026-01-30 04:28:31,2026-01-30 04:28:31,null
B642924,D180500,TRUE,2026-01-30 04:28:31,2026-01-30 04:28:31,null
B643174,D164447,TRUE,2026-01-30 04:28:34,2026-01-30 04:28:34,null
B643158,D102798,FALSE,2026-01-30 04:28:34,2026-01-30 04:28:34,null
B643189,D71781,FALSE,2026-01-30 04:28:35,2026-01-30 04:28:35,null
B440847,P1104,FALSE,2026-01-30 04:28:42,2026-01-30 04:28:42,null
B437653,P1104,FALSE,2026-01-30 04:28:42,2026-01-30 04:28:42,null
B676077,D65513,FALSE,2026-01-30 04:28:42,2026-01-30 04:28:42,null
B405472,D65513,FALSE,2026-01-30 04:28:42,2026-01-30 04:28:42,null
B542331,P3538,FALSE,2026-01-30 04:28:50,2026-01-30 04:28:50,null
B542765,P3538,FALSE,2026-01-30 04:28:50,2026-01-30 04:28:50,null
B643368,D97024,FALSE,2026-01-30 04:28:50,2026-01-30 04:28:50,null
B688199,D97024,FALSE,2026-01-30 04:28:50,2026-01-30 04:28:50,null
B643787,D97602,FALSE,2026-01-30 04:28:56,2026-01-30 04:28:56,null
B502408,D88679,TRUE,2026-01-30 04:28:57,2026-01-30 04:28:57,null
B722607,D88679,TRUE,2026-01-30 04:28:57,2026-01-30 04:28:57,null
B914838,P2386,FALSE,2026-01-30 04:28:57,2026-01-30 04:28:57,null
B47303,D88679,FALSE,2026-01-30 04:28:57,2026-01-30 04:28:57,null
B895879,D88679,FALSE,2026-01-30 04:28:57,2026-01-30 04:28:57,null
B644253,D111879,FALSE,2026-01-30 04:29:01,2026-01-30 04:29:01,null
B644279,D101308,TRUE,2026-01-30 04:29:01,2026-01-30 04:29:01,null
B644170,D165789,FALSE,2026-01-30 04:29:01,2026-01-30 04:29:01,null
B644441,D23370,TRUE,2026-01-30 04:29:04,2026-01-30 04:29:04,null
B644487,D102569,TRUE,2026-01-30 04:29:04,2026-01-30 04:29:04,null
B615202,P3995,FALSE,2026-01-30 04:29:05,2026-01-30 04:29:05,null
B587491,D168001,TRUE,2026-01-30 04:29:05,2026-01-30 04:29:05,null
B896688,D168001,TRUE,2026-01-30 04:29:05,2026-01-30 04:29:05,null
B547343,P3995,FALSE,2026-01-30 04:29:05,2026-01-30 04:29:05,null
B417680,D168001,FALSE,2026-01-30 04:29:05,2026-01-30 04:29:05,null
B674710,D168001,FALSE,2026-01-30 04:29:05,2026-01-30 04:29:05,null
B644499,D164509,TRUE,2026-01-30 04:29:05,2026-01-30 04:29:05,null
B620943,P4515,FALSE,2026-01-30 04:29:07,2026-01-30 04:29:07,null
B895880,P4515,FALSE,2026-01-30 04:29:07,2026-01-30 04:29:07,null
B588271,D198469,FALSE,2026-01-30 04:29:07,2026-01-30 04:29:07,null
B512750,D198469,FALSE,2026-01-30 04:29:07,2026-01-30 04:29:07,null
B644620,D111894,TRUE,2026-01-30 04:29:08,2026-01-30 04:29:08,null
B644694,D125233,FALSE,2026-01-30 04:29:09,2026-01-30 04:29:09,null
B551971,P3618,FALSE,2026-01-30 04:29:10,2026-01-30 04:29:10,null
B922979,P3618,FALSE,2026-01-30 04:29:10,2026-01-30 04:29:10,null
B440959,D57597,FALSE,2026-01-30 04:29:10,2026-01-30 04:29:10,null
B741699,D57597,FALSE,2026-01-30 04:29:10,2026-01-30 04:29:10,null
B644737,D117660,TRUE,2026-01-30 04:29:11,2026-01-30 04:29:11,null
B645075,D106504,TRUE,2026-01-30 04:29:18,2026-01-30 04:29:18,null
B645070,D78280,TRUE,2026-01-30 04:29:18,2026-01-30 04:29:18,null
B645066,D23490,FALSE,2026-01-30 04:29:18,2026-01-30 04:29:18,null
B902927,D111394,TRUE,2026-01-30 04:29:19,2026-01-30 04:29:19,null
B645136,D137479,FALSE,2026-01-30 04:29:20,2026-01-30 04:29:20,null
B645135,D115915,FALSE,2026-01-30 04:29:20,2026-01-30 04:29:20,null
B645111,D137834,FALSE,2026-01-30 04:29:20,2026-01-30 04:29:20,null
B645149,D111882,FALSE,2026-01-30 04:29:20,2026-01-30 04:29:20,null
B645249,P0313,TRUE,2026-01-30 04:29:27,2026-01-30 04:29:27,null
B645248,P1286,TRUE,2026-01-30 04:29:27,2026-01-30 04:29:27,null
B645259,D52757,TRUE,2026-01-30 04:29:28,2026-01-30 04:29:28,null
B645273,P0313,TRUE,2026-01-30 04:29:29,2026-01-30 04:29:29,null
B645441,D200112,TRUE,2026-01-30 04:29:30,2026-01-30 04:29:30,null
B745115,D231698,TRUE,2026-01-30 04:29:39,2026-01-30 04:29:39,null
B539039,P1381,FALSE,2026-01-30 04:29:39,2026-01-30 04:29:39,null
B656514,D231698,FALSE,2026-01-30 04:29:39,2026-01-30 04:29:39,null
B645750,D88404,FALSE,2026-01-30 04:29:47,2026-01-30 04:29:47,null
B574567,WH0052,FALSE,2026-01-30 04:29:50,2026-01-30 04:29:50,null
B645896,D113460,TRUE,2026-01-30 04:29:51,2026-01-30 04:29:51,null
B645919,D88448,FALSE,2026-01-30 04:29:51,2026-01-30 04:29:51,null
B645954,D111735,FALSE,2026-01-30 04:29:51,2026-01-30 04:29:51,null
B645969,D88711,FALSE,2026-01-30 04:29:51,2026-01-30 04:29:51,null
B645982,D65268,TRUE,2026-01-30 04:29:52,2026-01-30 04:29:52,null
B646027,WH0052,FALSE,2026-01-30 04:29:52,2026-01-30 04:29:52,null
B645989,P3741,TRUE,2026-01-30 04:29:52,2026-01-30 04:29:52,null
B646014,D129868,TRUE,2026-01-30 04:29:52,2026-01-30 04:29:52,null
B645957,D87329,FALSE,2026-01-30 04:29:53,2026-01-30 04:29:53,null
B646086,D71029,TRUE,2026-01-30 04:29:53,2026-01-30 04:29:53,null
B646115,D35017,FALSE,2026-01-30 04:29:53,2026-01-30 04:29:53,null
B636599,P3060,FALSE,2026-01-30 04:29:53,2026-01-30 04:29:53,null
B646107,D8257,FALSE,2026-01-30 04:29:53,2026-01-30 04:29:53,null
B542622,P3060,FALSE,2026-01-30 04:29:53,2026-01-30 04:29:53,null
B802899,D108436,FALSE,2026-01-30 04:29:53,2026-01-30 04:29:53,null
B803192,D108436,FALSE,2026-01-30 04:29:53,2026-01-30 04:29:53,null
B646098,D8257,FALSE,2026-01-30 04:29:53,2026-01-30 04:29:53,null
B646132,D111305,FALSE,2026-01-30 04:29:54,2026-01-30 04:29:54,null
B646129,D106782,TRUE,2026-01-30 04:29:54,2026-01-30 04:29:54,null
B646139,D98729,FALSE,2026-01-30 04:29:54,2026-01-30 04:29:54,null
B646166,D106666,TRUE,2026-01-30 04:29:54,2026-01-30 04:29:54,null
B646268,D117500,FALSE,2026-01-30 04:29:59,2026-01-30 04:29:59,null
B646305,D39582,TRUE,2026-01-30 04:29:59,2026-01-30 04:29:59,null
B646351,D198409,FALSE,2026-01-30 04:30:02,2026-01-30 04:30:02,null
B754771,P1473,FALSE,2026-01-30 04:30:03,2026-01-30 04:30:03,null
B755764,P1473,FALSE,2026-01-30 04:30:03,2026-01-30 04:30:03,null
B821868,D50302,FALSE,2026-01-30 04:30:03,2026-01-30 04:30:03,null
B821093,D50302,FALSE,2026-01-30 04:30:03,2026-01-30 04:30:03,null
B646441,D88484,TRUE,2026-01-30 04:30:06,2026-01-30 04:30:06,null
B646474,D103005,TRUE,2026-01-30 04:30:08,2026-01-30 04:30:08,null
B646641,D108383,TRUE,2026-01-30 04:30:10,2026-01-30 04:30:10,null
B646621,D39986,FALSE,2026-01-30 04:30:11,2026-01-30 04:30:11,null
B646719,D95285,TRUE,2026-01-30 04:30:11,2026-01-30 04:30:11,null
B646726,D86275,FALSE,2026-01-30 04:30:11,2026-01-30 04:30:11,null
B496578,P3416,FALSE,2026-01-30 04:30:19,2026-01-30 04:30:19,null
B895083,P3416,FALSE,2026-01-30 04:30:19,2026-01-30 04:30:19,null
B337170,D125319,TRUE,2026-01-30 04:30:19,2026-01-30 04:30:19,null
B386527,D125319,TRUE,2026-01-30 04:30:19,2026-01-30 04:30:19,null
B386527,D125319,FALSE,2026-01-30 04:30:19,2026-01-30 04:30:19,null
B337170,D125319,FALSE,2026-01-30 04:30:19,2026-01-30 04:30:19,null
B676288,P4873,FALSE,2026-01-30 04:30:48,2026-01-30 04:30:48,null
B256671,P4873,FALSE,2026-01-30 04:30:48,2026-01-30 04:30:48,null
B495405,D111897,FALSE,2026-01-30 04:30:48,2026-01-30 04:30:48,null
B720654,D111897,FALSE,2026-01-30 04:30:48,2026-01-30 04:30:48,null
B897511,P3995,FALSE,2026-01-30 04:30:54,2026-01-30 04:30:54,null
B896595,P3995,FALSE,2026-01-30 04:30:54,2026-01-30 04:30:54,null
B621639,D97608,FALSE,2026-01-30 04:30:54,2026-01-30 04:30:54,null
B615489,D97608,FALSE,2026-01-30 04:30:54,2026-01-30 04:30:54,null
B720590,P0590,FALSE,2026-01-30 04:30:55,2026-01-30 04:30:55,null
B529951,P0590,FALSE,2026-01-30 04:30:55,2026-01-30 04:30:55,null
B470053,D14030,FALSE,2026-01-30 04:30:55,2026-01-30 04:30:55,null
B673362,D14030,FALSE,2026-01-30 04:30:55,2026-01-30 04:30:55,null
B766180,P0876,FALSE,2026-01-30 04:30:59,2026-01-30 04:30:59,null
B434942,D129873,TRUE,2026-01-30 04:30:59,2026-01-30 04:30:59,null
B519314,D129873,TRUE,2026-01-30 04:30:59,2026-01-30 04:30:59,null
B818519,D129873,FALSE,2026-01-30 04:30:59,2026-01-30 04:30:59,null
B711538,P0876,FALSE,2026-01-30 04:30:59,2026-01-30 04:30:59,null
B765782,D129873,FALSE,2026-01-30 04:30:59,2026-01-30 04:30:59,null
B461645,P0836,FALSE,2026-01-30 04:31:03,2026-01-30 04:31:03,null
B944383,P0836,FALSE,2026-01-30 04:31:03,2026-01-30 04:31:03,null
B738216,D135262,FALSE,2026-01-30 04:31:03,2026-01-30 04:31:03,null
B397483,D135262,FALSE,2026-01-30 04:31:03,2026-01-30 04:31:03,null
B736880,P0924,FALSE,2026-01-30 04:31:05,2026-01-30 04:31:05,null
B727809,P0924,FALSE,2026-01-30 04:31:05,2026-01-30 04:31:05,null
B500501,D34908,FALSE,2026-01-30 04:31:05,2026-01-30 04:31:05,null
B647234,D78706,TRUE,2026-01-30 04:31:16,2026-01-30 04:31:16,null
B647292,D81623,TRUE,2026-01-30 04:31:18,2026-01-30 04:31:18,null
B647289,D140579,TRUE,2026-01-30 04:31:18,2026-01-30 04:31:18,null
B647303,D17349,TRUE,2026-01-30 04:31:18,2026-01-30 04:31:18,null
B647298,P3711,TRUE,2026-01-30 04:31:18,2026-01-30 04:31:18,null
B647328,D98729,FALSE,2026-01-30 04:31:18,2026-01-30 04:31:18,null
B647358,D24745,TRUE,2026-01-30 04:31:18,2026-01-30 04:31:19,null
B647370,D89972,TRUE,2026-01-30 04:31:19,2026-01-30 04:31:19,null
B541888,P4492,FALSE,2026-01-30 04:31:20,2026-01-30 04:31:20,null
B638008,P4492,FALSE,2026-01-30 04:31:20,2026-01-30 04:31:20,null
B745341,D34822,FALSE,2026-01-30 04:31:20,2026-01-30 04:31:20,null
B817866,D34822,FALSE,2026-01-30 04:31:20,2026-01-30 04:31:20,null
B647474,D136678,TRUE,2026-01-30 04:31:21,2026-01-30 04:31:21,null
B647540,D39582,TRUE,2026-01-30 04:31:22,2026-01-30 04:31:22,null
B648324,P0924,TRUE,2026-01-30 04:31:50,2026-01-30 04:31:50,null
B769705,P3060,FALSE,2026-01-30 04:31:57,2026-01-30 04:31:57,null
B753266,P3060,FALSE,2026-01-30 04:31:57,2026-01-30 04:31:57,null
B645851,D188971,FALSE,2026-01-30 04:31:57,2026-01-30 04:31:57,null
B536289,D188971,FALSE,2026-01-30 04:31:57,2026-01-30 04:31:57,null
B804265,P3768,FALSE,2026-01-30 04:31:59,2026-01-30 04:31:59,null
B637405,P3768,FALSE,2026-01-30 04:31:59,2026-01-30 04:31:59,null
B751956,D208754,FALSE,2026-01-30 04:31:59,2026-01-30 04:31:59,null
B904357,D208754,FALSE,2026-01-30 04:31:59,2026-01-30 04:31:59,null
B648657,D176922,TRUE,2026-01-30 04:32:02,2026-01-30 04:32:02,null
B648648,D136678,TRUE,2026-01-30 04:32:03,2026-01-30 04:32:03,null
B500282,P1067,FALSE,2026-01-30 04:32:03,2026-01-30 04:32:03,null
B615542,P1067,FALSE,2026-01-30 04:32:04,2026-01-30 04:32:04,null
B921840,D117657,FALSE,2026-01-30 04:32:04,2026-01-30 04:32:04,null
B673816,D117657,FALSE,2026-01-30 04:32:04,2026-01-30 04:32:04,null
B657885,P2386,FALSE,2026-01-30 04:32:07,2026-01-30 04:32:07,null
B741881,P2386,FALSE,2026-01-30 04:32:07,2026-01-30 04:32:07,null
B803931,D180455,FALSE,2026-01-30 04:32:07,2026-01-30 04:32:07,null
B803897,D180455,FALSE,2026-01-30 04:32:07,2026-01-30 04:32:07,null
B648928,D17142,FALSE,2026-01-30 04:32:13,2026-01-30 04:32:13,null
B648974,D39998,FALSE,2026-01-30 04:32:17,2026-01-30 04:32:17,null
B240350,P4024,FALSE,2026-01-30 04:32:17,2026-01-30 04:32:17,null
B729961,D129825,TRUE,2026-01-30 04:32:17,2026-01-30 04:32:17,null
B498114,P4024,FALSE,2026-01-30 04:32:17,2026-01-30 04:32:17,null
B898232,D129825,TRUE,2026-01-30 04:32:17,2026-01-30 04:32:17,null
B896227,D129825,FALSE,2026-01-30 04:32:17,2026-01-30 04:32:17,null
B394316,D129825,FALSE,2026-01-30 04:32:17,2026-01-30 04:32:17,null
B801450,P1353,FALSE,2026-01-30 04:32:19,2026-01-30 04:32:19,null
B800688,P1353,FALSE,2026-01-30 04:32:19,2026-01-30 04:32:19,null
B761590,D176922,FALSE,2026-01-30 04:32:20,2026-01-30 04:32:20,null
B744698,D176922,FALSE,2026-01-30 04:32:20,2026-01-30 04:32:20,null
B649248,D129079,TRUE,2026-01-30 04:32:26,2026-01-30 04:32:26,null
B653375,P1532,FALSE,2026-01-30 04:32:32,2026-01-30 04:32:32,null
B649453,D101719,TRUE,2026-01-30 04:32:32,2026-01-30 04:32:32,null
B587493,D131293,TRUE,2026-01-30 04:32:32,2026-01-30 04:32:32,null
B594051,D131293,TRUE,2026-01-30 04:32:32,2026-01-30 04:32:32,null
B705047,P1532,FALSE,2026-01-30 04:32:32,2026-01-30 04:32:32,null
B539108,D131293,FALSE,2026-01-30 04:32:32,2026-01-30 04:32:32,null
B539788,D131293,FALSE,2026-01-30 04:32:32,2026-01-30 04:32:32,null
B649591,D78816,TRUE,2026-01-30 04:32:36,2026-01-30 04:32:36,null
B649770,D117311,FALSE,2026-01-30 04:32:41,2026-01-30 04:32:41,null
B704784,P4425,FALSE,2026-01-30 04:32:42,2026-01-30 04:32:42,null
B772001,P4425,FALSE,2026-01-30 04:32:42,2026-01-30 04:32:42,null
B651400,D208534,FALSE,2026-01-30 04:32:42,2026-01-30 04:32:42,null
B690028,D208534,FALSE,2026-01-30 04:32:42,2026-01-30 04:32:42,null
B649838,D29580,TRUE,2026-01-30 04:32:43,2026-01-30 04:32:43,null
B649935,D101226,TRUE,2026-01-30 04:32:44,2026-01-30 04:32:44,null
B649987,D88408,TRUE,2026-01-30 04:32:44,2026-01-30 04:32:44,null
B650128,D196702,TRUE,2026-01-30 04:32:47,2026-01-30 04:32:47,null
B650198,D61191,TRUE,2026-01-30 04:32:48,2026-01-30 04:32:48,null
B650140,D17098,TRUE,2026-01-30 04:32:48,2026-01-30 04:32:48,null
B650216,D39398,TRUE,2026-01-30 04:32:49,2026-01-30 04:32:49,null
B650242,D117311,FALSE,2026-01-30 04:32:50,2026-01-30 04:32:50,null
B650275,D111330,TRUE,2026-01-30 04:32:50,2026-01-30 04:32:50,null
B650284,D8008,TRUE,2026-01-30 04:32:51,2026-01-30 04:32:51,null
B650375,D17316,TRUE,2026-01-30 04:32:52,2026-01-30 04:32:52,null
B650332,D34961,TRUE,2026-01-30 04:32:53,2026-01-30 04:32:53,null
B650428,D61112,TRUE,2026-01-30 04:32:53,2026-01-30 04:32:53,null
B650499,P1381,TRUE,2026-01-30 04:32:55,2026-01-30 04:32:55,null
B650549,D101099,TRUE,2026-01-30 04:32:55,2026-01-30 04:32:55,null
B650510,P1381,TRUE,2026-01-30 04:32:56,2026-01-30 04:32:56,null
B650513,D34961,TRUE,2026-01-30 04:32:56,2026-01-30 04:32:56,null
B650632,D101661,TRUE,2026-01-30 04:32:59,2026-01-30 04:32:59,null
B650823,D164447,TRUE,2026-01-30 04:33:04,2026-01-30 04:33:04,null
B651055,D39398,TRUE,2026-01-30 04:33:09,2026-01-30 04:33:09,null
B651068,D111330,TRUE,2026-01-30 04:33:10,2026-01-30 04:33:10,null
B651070,D102797,TRUE,2026-01-30 04:33:10,2026-01-30 04:33:10,null
B396200,P0876,FALSE,2026-01-30 04:33:12,2026-01-30 04:33:12,null
B728295,P0876,FALSE,2026-01-30 04:33:12,2026-01-30 04:33:12,null
B453149,D95498,FALSE,2026-01-30 04:33:12,2026-01-30 04:33:12,null
B576257,D95498,FALSE,2026-01-30 04:33:12,2026-01-30 04:33:12,null
B651151,D11362,TRUE,2026-01-30 04:33:12,2026-01-30 04:33:12,null
B651146,D61112,TRUE,2026-01-30 04:33:12,2026-01-30 04:33:12,null
B651211,D102646,TRUE,2026-01-30 04:33:14,2026-01-30 04:33:14,null
B651389,D17316,TRUE,2026-01-30 04:33:19,2026-01-30 04:33:19,null
B651395,D8030,TRUE,2026-01-30 04:33:20,2026-01-30 04:33:20,null
B651414,D106336,FALSE,2026-01-30 04:33:21,2026-01-30 04:33:21,null
B651398,D95289,TRUE,2026-01-30 04:33:21,2026-01-30 04:33:21,null
B651407,D61221,TRUE,2026-01-30 04:33:21,2026-01-30 04:33:21,null
B651432,D72217,TRUE,2026-01-30 04:33:22,2026-01-30 04:33:22,null
B651429,D101045,TRUE,2026-01-30 04:33:22,2026-01-30 04:33:22,null
B651450,D125635,TRUE,2026-01-30 04:33:22,2026-01-30 04:33:22,null
